DAY,SALES_VALUE
262,326.55
263,247.9
264,247.03
265,271.87
266,341.06
267,271.37
268,196.56
269,288.85
270,247.65
271,344.61
272,314.48
273,303.54
274,276.64
275,287.28
276,469.55
277,344.82
279,183.99
280,298.38
281,236.94
282,189.88
283,273.8
284,485.95
285,285.01
286,371.67
287,272.86
288,190.96
289,288.64
290,267.81
291,462.87
292,403.2
293,196.57
294,96.99000000000001
295,136.93
296,188.14000000000001
297,147.3
298,253.97
299,237.49
300,200.8
301,147.12
302,117.83
303,181.72
304,169.04
305,333.99
306,360.09000000000003
307,556.18
308,440.45
309,357.87
310,383.23
311,359.94
312,484.71
313,499.56
314,285.89
315,296.05
316,283.21
317,397.07
318,441.47
319,686.0600000000001
320,706.47
321,172.86
322,163.7
323,158.18
324,195.01
325,255.13
326,290.09
327,357.1
328,161.38
329,192.17
330,182.25
331,202.96
332,204.2
333,266.7
334,273.52
335,273.01
336,200.73000000000002
337,222.46
338,193.67000000000002
339,183.29
340,387.08
341,359.18
342,147.36
343,181.83
344,242.18
345,256.61
346,231.37
347,315.99
348,338.62
349,237.7
350,180.92
351,266.54
352,152.64
353,298.54
354,358.33
355,321.95
356,258.47
357,169.14
358,229.13
359,238.14
360,371.7
361,392.18
362,483.59000000000003
363,223.58
364,154.61
365,135.0
366,159.05
367,266.21
368,242.72
369,270.74
370,281.95
371,168.57
372,174.48
373,171.64000000000001
374,175.65
375,250.92000000000002
376,280.63
377,268.59000000000003
378,162.24
379,182.73
380,138.79
381,277.67
382,255.27
383,189.41
384,326.13
385,218.94
386,240.87
387,285.94
388,488.93
389,474.75
390,362.71
391,202.76
392,206.32
393,120.05000000000001
394,168.22
395,165.87
396,296.87
397,244.24
398,147.0
399,136.97
400,137.11
401,114.03
402,137.66
403,157.93
404,163.73
405,210.59
406,206.65
407,232.02
408,277.12
409,195.12
410,297.24
411,268.46
412,204.91
413,145.58
414,166.69
415,163.34
416,238.11
417,195.44
418,252.72
419,187.93
420,143.74
421,153.12
422,248.87
423,204.69
424,214.13
425,322.85
426,523.23
427,360.44
428,512.04
429,448.79
430,758.32
431,980.21
432,867.85
433,492.9
434,174.97
435,153.96
436,210.86
437,265.69
438,251.68
439,402.11
440,389.22
441,332.86
442,374.59
443,258.94
444,368.09
445,445.33
446,475.61
447,242.72
448,159.94
449,165.18
450,194.48
451,202.75
452,178.72
453,175.99
454,187.64000000000001
455,164.92000000000002
456,118.58
457,118.94
458,139.43
459,143.83
460,222.5
461,224.46
462,185.61
463,142.2
464,207.45000000000002
465,180.56
466,326.99
467,218.02
468,269.33
469,434.62
470,275.82
471,195.8
472,178.01
473,217.35
474,356.2
475,340.29
476,225.45
477,294.74
478,320.2
479,381.03000000000003
480,333.32
481,521.58
482,184.21
483,147.65
484,154.14
485,168.76
486,165.75
487,176.15
488,263.92
489,136.99
490,126.05
491,112.78
492,216.13
493,223.2
494,267.72
495,260.63
496,227.5
497,223.98
498,167.64
499,151.76
500,227.1
501,285.57
502,280.78
503,221.52
504,194.59
505,261.5
506,205.91
507,169.31
508,255.58
509,305.01
510,287.32
511,120.0
512,151.6
513,169.69
514,209.45
515,200.13
516,261.52
517,255.55
518,243.53
519,232.28
520,211.76
521,159.32
522,320.48
523,235.43
524,127.49000000000001
525,106.16
526,159.3
527,146.64000000000001
528,212.92
529,220.46
530,290.85
531,304.05
532,208.01
533,141.22
534,208.17
535,162.86
536,267.59
537,307.68
538,158.41
539,205.96
540,216.9
541,166.24
542,198.87
543,264.94
544,335.53
545,259.98
546,125.41
547,162.41
548,174.14
549,168.5
550,281.04
551,285.39
552,134.6
553,102.83
554,134.69
555,152.71
556,243.69
557,199.92000000000002
558,240.47
559,376.82
560,323.6
561,226.52
562,199.39
563,318.72
564,360.79
565,344.4
566,285.84
567,195.47
568,220.47
569,170.95
570,218.82
571,256.5
572,357.75
573,289.99
574,301.32
575,236.97
576,261.38
577,190.2
578,398.24
579,444.21999999999997
580,260.01
581,154.19
582,173.06
583,171.62
584,230.12
585,306.14
586,219.79
587,302.74
588,190.0
589,213.41
590,240.83
591,219.99
592,454.77
593,418.4
594,231.42000000000002
595,186.94
596,207.59
597,246.88
598,237.3
599,250.56
600,315.47
601,226.68
602,264.29
603,179.31
604,184.6
605,363.67
606,276.44
607,286.38
608,510.36
609,424.1
610,633.2
611,240.16
612,219.54
613,324.28000000000003
614,374.65
615,166.55
616,220.75
617,141.3
618,182.24
619,210.08
620,274.34
621,417.41
622,200.61
623,221.79
624,170.73
625,200.46
626,166.73
627,306.59
628,296.39
629,226.73
630,245.39
631,247.62
632,281.11
633,260.07
634,336.11
635,323.7
636,230.05
637,250.88
638,209.9
639,244.81
640,286.58
641,426.7
642,369.95
644,237.97
645,263.83
646,250.38
647,359.61
648,565.96
649,393.44
650,221.86
651,273.26
652,262.23
653,235.76
654,244.7
655,331.7
656,351.92
657,224.0
658,218.57
659,165.97
660,154.0
661,137.68
662,238.58
663,241.14
664,171.47
665,208.25
666,177.9
667,263.87
668,304.05
669,435.91
670,321.99
671,295.02
672,366.5
673,288.40999999999997
674,279.17
675,348.59
676,439.91
677,385.22
678,423.51
679,324.56
680,339.94
681,360.72
682,444.69
683,640.16
684,713.92
685,274.68
686,290.05
687,306.32
688,147.96
689,221.58
690,371.48
691,399.85
692,384.5
693,145.51
694,102.26
695,166.43
696,267.52
697,316.88
698,307.62
699,185.5
700,139.05
701,270.39
702,152.64000000000001
703,176.04
704,256.25
705,241.71
706,230.62
707,375.78
708,271.89
