DAY,SALES_VALUE
617,55.47
618,28.759999999999998
619,50.38
620,105.58
621,156.22
622,75.81
623,107.79
624,46.24
625,53.05
626,73.73
627,75.91
628,80.59
629,69.74
630,69.99
631,44.86
632,50.29
633,37.01
634,68.28
635,51.04
636,86.55
637,60.85
638,47.92
639,38.44
640,93.19
641,85.88
642,51.34
644,64.62
645,71.46000000000001
646,39.26
647,38.03
648,78.4
649,46.21
650,59.22
651,40.17
652,94.15
653,69.75
654,55.839999999999996
655,68.2
656,111.08
657,54.89
658,94.67
659,69.58
660,51.58
661,51.24
662,47.83
663,72.84
664,66.18
665,60.76
666,47.16
667,48.8
668,32.29
669,114.77
670,69.05
671,78.78
672,80.97
673,61.379999999999995
674,65.71000000000001
675,70.63
676,108.95
677,104.26
678,53.0
679,52.32
680,62.34
681,79.5
682,39.55
683,94.03
684,120.05
685,44.19
686,71.45
687,91.52
688,46.75
689,39.32
690,63.92
691,153.98
692,101.59
693,20.36
694,31.58
695,61.21
696,62.35
697,67.53
698,48.47
699,67.89
700,26.89
701,46.71
702,31.59
703,35.76
704,76.87
705,90.75
706,71.55
707,41.91
708,60.49
