DAY,SALES_VALUE
357,142.53
358,163.69
359,140.55
360,188.64
361,191.82
362,220.86
363,239.58
364,131.81
365,100.46000000000001
366,105.11
367,167.65
368,198.49
369,248.37
370,235.65
371,145.88
372,171.94
373,148.52
374,122.53
375,196.84
376,283.95
377,276.41
378,171.72
379,133.95
380,166.46
381,175.57
382,293.35
383,307.24
384,176.18
385,143.15
386,121.21000000000001
387,183.18
388,279.5
389,270.59000000000003
390,196.77
391,154.02
392,134.65
393,88.1
394,136.61
395,159.17
396,160.91
397,221.4
398,146.97
399,192.77
400,126.12
401,106.99
402,113.69
403,160.14
404,252.65
405,221.21
406,145.53
407,161.56
408,176.56
409,136.96
410,156.36
411,238.9
412,145.17
413,220.07
414,143.38
415,99.82
416,160.99
417,182.13
418,212.7
419,200.63
420,142.3
421,169.65
422,175.12
423,125.17
424,178.2
425,240.06
426,150.75
427,143.83
428,117.82000000000001
429,155.55
430,146.99
431,161.02
432,146.21
433,166.38
434,147.27
435,136.25
436,187.12
437,269.38
438,195.24
439,322.07
440,201.05
441,137.87
442,213.68
443,182.28
444,172.81
445,124.99
446,209.12
447,116.51
448,132.7
449,95.74
450,131.79
451,172.93
452,152.78
453,192.71
454,191.59
455,133.8
456,176.95
457,114.4
458,151.32
459,143.07
460,146.6
461,131.2
462,108.26
463,79.37
464,218.09
465,130.82
466,206.91
467,182.66
468,143.25
469,243.85
470,171.35
471,182.36
472,199.96
473,187.21
474,284.26
475,231.25
476,166.99
477,188.27
478,168.55
479,180.07
480,156.17000000000002
481,276.73
482,201.62
483,189.07
484,106.03
485,193.75
486,170.77
487,213.56
488,245.69
489,178.53
490,161.62
491,94.86
492,190.61
493,182.51
494,177.43
495,281.97
496,134.24
497,177.52
498,167.61
499,192.45
500,183.17
501,157.09
502,253.25
503,148.24
504,133.03
505,149.43
506,117.98
507,111.02
508,196.29
509,126.34
510,186.01
511,104.62
512,129.43
513,129.89000000000001
514,151.03
515,190.09
516,197.03
517,190.32
518,175.63
519,147.61
520,139.21
521,101.63
522,240.44
523,256.99
524,120.57000000000001
525,110.04
526,95.75
527,137.83
528,213.6
529,212.19
530,150.29
531,203.03
532,265.89
533,184.44
534,231.3
535,206.79
536,285.04
537,237.33
538,176.58
539,172.24
540,127.5
541,130.66
542,132.15
543,197.51
544,174.86
545,169.94
546,160.91
547,178.12
548,171.08
549,153.23
550,158.09
551,211.48
552,202.98
553,135.92
554,154.71
555,141.91
556,180.2
557,222.56
558,225.98
559,164.89
560,148.3
561,145.37
562,191.73
563,191.79
564,209.36
565,220.0
566,184.21
567,209.1
568,184.33
569,142.18
570,139.36
571,225.82
572,202.47
573,167.31
574,124.93
575,194.35
576,114.65
577,172.15
578,181.75
579,263.7
580,226.58
581,109.67
582,151.89000000000001
583,85.46
584,166.77
585,186.99
586,163.43
587,137.42
588,135.01
589,150.04
590,174.91
591,197.76
592,323.25
593,329.02
594,181.68
595,117.4
596,173.49
597,145.25
598,155.27
599,217.77
600,269.96
601,173.34
602,154.47
603,120.0
604,161.26
605,151.66
606,203.88
607,282.42
608,201.23
609,253.24
610,288.65
611,82.01
612,70.58
613,122.82
614,161.05
615,138.7
616,166.33
617,134.03
618,114.18
619,182.54
620,217.0
621,322.64
622,181.48
623,151.35
624,123.9
625,172.43
626,102.26
627,180.01
628,232.38
629,141.45
630,97.93
631,108.63
632,153.71
633,142.95
634,207.99
635,231.95
636,193.21
637,138.29
638,168.39
639,162.52
640,250.59
641,241.57999999999998
642,167.94
644,141.48
645,118.91
646,140.13
647,110.7
648,188.58
649,169.0
650,173.85
651,186.19
652,194.85
653,148.93
654,170.22
655,214.84
656,284.4
657,135.71
658,124.33
659,183.38
660,162.49
661,144.04
662,181.25
663,202.49
664,186.96
665,111.23
666,104.44
667,126.92
668,181.06
669,310.3
670,165.52
671,189.94
672,200.33
673,172.67
674,139.84
675,253.09
676,276.64
677,282.56
678,131.03
679,175.29
680,174.81
681,167.9
682,216.51
683,267.37
684,289.22
685,231.49
686,226.83
687,150.29
688,236.84
689,101.73
690,236.04
691,441.58
692,391.52
693,126.69
694,91.65
695,130.0
696,236.98000000000002
697,236.76
698,209.52
699,168.17000000000002
700,109.91
701,179.18
702,106.48
703,179.27
704,225.29
705,242.1
706,207.68
707,120.72
708,114.27
