DAY,SALES_VALUE
101,5.17
102,7.58
103,10.73
104,15.16
105,28.33
106,22.740000000000002
107,10.15
108,4.5
109,12.370000000000001
110,8.86
111,9.99
112,9.379999999999999
113,28.72
114,4.5
115,22.43
116,12.66
117,33.47
118,15.49
119,11.870000000000001
120,13.350000000000001
121,20.22
122,11.16
123,15.25
124,6.74
125,8.27
126,10.25
127,17.54
128,40.31
129,15.36
131,26.22
132,11.34
133,59.75
134,11.06
135,14.21
136,12.06
137,14.129999999999999
138,24.6
139,21.83
140,24.42
141,28.380000000000003
142,8.48
143,30.92
144,30.64
145,48.99
146,20.44
147,11.35
148,18.47
149,11.34
150,16.2
151,9.06
152,22.7
153,19.47
154,7.98
155,28.55
156,6.98
157,24.02
158,2.68
159,15.55
160,16.17
161,10.55
162,12.06
163,17.169999999999998
164,14.76
165,8.68
166,35.75
167,17.78
168,9.0
169,66.75
170,8.49
171,19.89
172,10.0
173,9.67
174,26.619999999999997
175,15.34
176,3.38
177,12.76
178,18.52
179,8.55
180,37.62
181,55.86000000000001
182,17.04
183,4.39
184,30.31
185,18.07
186,17.99
187,32.49
188,33.16
189,6.29
190,7.86
191,24.810000000000002
192,34.51
193,32.37
194,17.92
195,15.34
196,5.18
197,17.96
198,28.34
199,18.39
200,20.08
201,35.47
202,20.87
203,31.16
204,15.32
205,12.45
206,2.5
207,10.16
208,67.57000000000001
209,23.259999999999998
211,19.03
213,16.35
214,4.86
215,14.45
216,2.88
217,9.350000000000001
218,8.36
219,28.05
221,5.36
222,11.93
223,30.55
224,33.44
225,4.39
226,26.84
227,13.120000000000001
228,6.79
229,33.27
230,24.89
231,15.27
232,24.27
233,13.18
234,14.55
235,26.11
236,33.21
237,13.67
238,9.5
239,29.06
241,18.5
242,52.68
243,23.65
244,14.030000000000001
245,29.439999999999998
246,40.71
247,7.49
248,8.47
249,9.59
250,21.439999999999998
251,23.14
252,25.61
253,36.37
254,25.35
255,9.66
256,27.5
257,17.74
258,29.38
259,52.870000000000005
260,5.0
261,9.67
262,5.0
263,7.49
264,20.65
265,2.18
266,24.330000000000002
267,12.89
268,10.379999999999999
269,17.25
270,17.46
271,26.43
272,30.54
273,8.08
274,19.740000000000002
275,20.76
276,50.620000000000005
277,26.01
279,15.0
280,22.08
281,27.0
282,14.47
283,43.22
284,7.98
285,12.65
286,25.259999999999998
287,49.34
288,25.94
289,31.2
290,8.780000000000001
291,29.38
292,14.65
293,30.310000000000002
294,46.15
296,8.780000000000001
297,10.96
298,38.88
299,28.619999999999997
300,44.13
301,41.95
302,32.2
303,11.55
304,26.240000000000002
305,63.58
306,46.949999999999996
307,29.03
308,14.469999999999999
309,18.77
310,19.06
311,19.96
312,13.79
313,40.0
314,9.89
315,13.57
316,11.57
317,18.740000000000002
318,8.47
319,54.18
320,18.82
321,13.99
322,24.97
323,27.24
324,20.490000000000002
325,34.269999999999996
326,19.55
327,44.85
328,56.74
329,20.0
330,10.58
331,19.0
332,11.48
333,14.79
334,22.75
335,40.71
336,15.68
337,27.26
338,8.39
339,20.25
340,73.87
341,42.28
342,13.67
343,9.870000000000001
344,22.490000000000002
345,18.55
346,17.08
347,46.46
348,19.36
349,36.46
350,4.5
351,20.86
352,22.43
353,37.01
354,19.66
355,74.43
356,48.0
357,8.47
358,11.49
359,27.5
360,11.65
361,27.35
362,92.79
363,26.24
364,8.68
365,15.14
366,35.620000000000005
367,15.879999999999999
368,9.27
369,38.620000000000005
370,56.26
371,18.44
372,24.84
373,10.39
374,43.84
375,19.07
376,38.6
377,25.48
378,31.23
379,2.99
380,9.370000000000001
381,20.1
382,21.11
383,16.27
384,16.37
385,12.81
386,10.87
387,19.92
388,39.92
389,85.16
390,18.07
391,14.54
392,26.240000000000002
393,6.49
394,29.53
395,30.580000000000002
396,28.53
397,84.65
398,28.36
399,38.45
400,13.79
401,20.07
403,14.55
404,47.6
405,24.630000000000003
406,25.26
407,20.97
408,24.87
409,12.459999999999999
410,18.49
