DAY,SALES_VALUE
101,5901.93
102,6873.93
103,7307.29
104,5414.44
105,5733.14
106,5080.42
107,5013.49
108,4717.53
109,5503.65
110,7144.2
111,4932.6900000000005
112,4167.5
113,5861.1
114,5896.29
115,4868.94
116,5776.55
117,6875.53
118,5206.11
119,4470.47
120,4530.15
121,4105.56
122,5419.34
123,5887.85
124,6910.5
125,4947.49
126,3853.3
127,4155.29
128,4713.96
129,4169.67
130,5858.85
131,6696.9
132,6101.28
133,5920.08
134,5575.46
135,6072.58
136,4917.71
137,6493.97
138,7163.64
139,5859.9
140,5602.37
141,5265.9800000000005
142,4536.0
143,5212.89
144,5759.76
145,6848.1900000000005
146,5622.25
147,5170.81
148,4454.51
149,3973.13
150,5349.06
151,5217.92
152,6538.02
153,4227.95
154,4773.75
155,3799.4700000000003
156,4198.53
157,5666.2
158,5530.2
159,6723.59
160,5429.93
161,3980.31
162,4769.54
163,5606.05
164,6575.25
165,7481.6900000000005
166,7151.82
167,6259.51
168,5973.13
169,6006.45
170,4756.09
171,5005.81
172,5981.05
173,7725.63
174,4523.68
175,4556.14
176,4595.4
177,4592.79
178,5461.91
179,5697.05
180,7764.72
181,4575.7300000000005
182,4154.12
183,4632.24
184,4436.69
185,5064.5
186,6511.25
187,6966.85
188,4443.04
189,4211.13
190,3974.57
191,4760.35
192,4804.52
193,7435.9800000000005
194,7165.9800000000005
195,5833.33
196,6322.22
197,5436.16
198,5457.4800000000005
199,5084.61
200,6121.97
201,7596.74
202,5884.4800000000005
203,4917.86
204,4291.89
205,5103.32
206,4521.29
207,6125.2300000000005
208,8094.83
209,4550.93
210,4408.39
211,5142.22
212,4645.66
213,4655.82
214,6275.02
215,6004.37
216,4592.1
217,3997.62
218,4124.9800000000005
219,4287.01
220,4110.06
221,5823.25
222,7866.6
223,5367.93
224,5493.17
225,5541.2
226,4913.28
227,6043.08
228,6773.25
229,8017.79
230,5803.84
231,4788.61
232,5462.94
233,4900.55
234,5638.97
235,6099.27
236,7712.34
237,4825.82
238,4949.4
239,4463.43
240,4087.86
241,6519.66
242,8019.11
243,7600.55
244,7073.27
245,7315.03
246,9444.02
247,2325.38
248,3286.2
249,4310.22
250,5070.52
251,5155.75
252,4746.54
253,4220.04
254,5786.17
255,5565.21
256,8776.43
257,7622.58
258,7675.9400000000005
259,5581.72
260,6555.75
261,6810.82
262,4556.02
263,5987.38
264,6139.35
265,4408.3
266,5900.91
267,5175.35
268,4113.95
269,4848.8
270,6108.97
271,7045.41
272,5775.6900000000005
273,5250.28
274,5614.29
275,6810.0
276,10416.48
277,6756.62
278,22.490000000000002
279,4918.07
280,5410.7
281,4142.53
282,5153.93
283,6280.1
284,8171.4400000000005
285,5515.16
286,6877.16
287,6532.32
288,5975.4800000000005
289,5933.54
290,6227.91
291,7255.83
292,7988.06
293,6111.67
294,4795.09
295,5690.52
296,5426.31
297,4966.57
298,7672.97
299,6453.06
300,6563.12
301,4569.88
302,4213.74
303,4328.65
304,5265.39
305,7049.05
306,8489.82
307,6286.29
308,4344.57
309,4596.11
310,4549.66
311,4238.61
312,6429.28
313,7517.26
314,5853.3
315,5288.74
316,5353.51
317,5946.8
318,6844.38
319,9489.35
320,8280.34
321,6428.56
322,5109.18
323,4846.4800000000005
324,5088.2
325,6745.6900000000005
326,6935.45
327,8730.85
328,6230.67
329,4813.13
330,5201.36
331,4942.11
332,5233.97
333,6364.77
334,6710.72
335,5449.9800000000005
336,5754.91
337,5512.28
338,4055.7
339,5427.05
340,7646.96
341,7769.02
342,5279.33
343,5158.38
344,6141.44
345,6762.75
346,5767.42
347,7951.55
348,8354.64
349,6062.7
350,4458.93
351,5485.44
352,4705.81
353,5589.65
354,7092.9400000000005
355,8261.2
356,5501.06
357,4968.92
358,5305.84
359,4916.73
360,5931.95
361,6594.44
362,7899.85
363,7341.4400000000005
364,3761.2200000000003
365,4044.51
366,4259.61
367,6151.44
368,6489.37
369,7872.18
370,6729.11
371,5595.9
372,5923.1
373,4342.13
374,5696.34
375,6799.89
376,8190.28
377,6638.97
378,5938.69
379,4587.16
380,4749.92
381,5156.7
382,6932.34
383,8249.4
384,6412.83
385,4020.03
386,4814.02
387,5304.41
388,7282.81
389,8796.3
390,5684.2300000000005
391,4870.01
392,5320.72
393,5047.42
394,4354.66
395,4794.37
396,6598.27
397,7674.9400000000005
398,4869.29
399,5059.36
400,4751.85
401,4556.3
402,4750.82
403,6667.97
404,7640.25
405,6964.39
406,5602.66
407,5239.2
408,6445.56
409,6446.26
410,7241.94
411,9285.62
412,6276.91
413,6293.45
414,5422.95
