DAY,SALES_VALUE
393,31.21
394,49.47
395,64.03
396,116.83
397,120.83
398,69.59
399,48.76
400,90.28
401,80.31
402,68.29
403,114.42
404,118.94
405,106.54
406,71.37
407,87.27
408,92.04
409,78.66
410,123.96000000000001
411,128.60999999999999
412,92.59
413,48.49
414,108.18
415,93.47
416,52.74
417,85.9
418,97.82
419,89.13
420,61.44
421,65.85
422,67.69
423,79.7
424,96.2
425,133.45
426,45.11
427,47.66
428,68.49
429,51.49
430,88.89
431,99.55
432,69.43
433,67.03
434,65.14
435,59.71
436,79.44
437,139.5
438,110.88
439,134.46
440,117.31
441,62.47
442,60.4
443,47.11
444,38.49
445,69.72
446,106.05
447,72.7
448,33.97
449,53.84
450,38.85
451,80.57000000000001
452,99.72
453,65.27
454,50.57
455,36.97
456,41.230000000000004
457,27.41
458,54.98
459,86.56
460,83.06
461,78.89
462,33.37
463,26.94
464,86.06
465,96.46
466,132.92
467,123.29
468,67.68
469,121.41
470,73.34
471,97.77
472,56.52
473,81.99
474,118.34
475,79.91
476,85.43
477,50.38
478,52.86
479,77.17
480,52.51
481,89.78
482,82.67
483,46.85
484,46.78
485,45.01
486,40.37
487,48.58
488,65.1
489,51.87
490,51.56
491,40.79
492,47.92
493,96.85
494,58.22
495,91.67999999999999
496,50.72
497,69.4
498,42.08
499,81.98
500,91.86
501,73.53
502,91.45
503,86.26
504,88.58
505,51.07
506,47.83
507,58.32
508,92.89
509,94.16
510,97.54
511,43.519999999999996
512,20.34
513,57.13
514,69.17
515,61.55
516,95.43
517,31.71
518,33.86
519,74.48
520,42.81
521,66.32
522,74.32
523,112.56
524,76.66
525,53.46
526,65.02
527,53.78
528,74.64
529,77.81
530,111.6
531,81.92
532,112.84
533,83.62
534,63.86
535,70.87
536,81.74
537,91.22
538,60.33
539,57.26
540,60.49
541,41.38
542,41.52
543,63.28
544,90.2
545,76.28999999999999
546,30.52
547,56.35
548,36.3
549,43.92
550,57.96
551,96.82000000000001
552,79.4
553,54.1
554,56.8
555,75.05
556,65.93
557,62.73
558,79.46
559,58.43
560,81.15
561,63.589999999999996
562,85.23
563,75.83
564,69.31
565,118.9
566,53.84
567,38.33
568,53.16
569,66.52
570,47.93
571,75.5
572,98.94
573,64.11
574,44.379999999999995
575,62.29
576,45.34
577,30.560000000000002
578,49.54
579,88.0
580,89.26
581,27.77
582,30.02
583,22.990000000000002
584,49.19
585,68.48
586,70.74
587,84.11
588,56.72
589,65.07000000000001
590,38.17
591,58.23
592,88.73
593,131.53
594,66.03
595,42.38
596,56.05
597,53.81
598,50.22
599,99.5
600,114.07
601,59.33
602,100.54
603,68.07
604,59.21
605,66.33
606,83.44
607,103.19
608,83.67999999999999
609,69.01
610,65.0
611,32.26
612,28.86
613,55.37
614,76.88
615,61.12
616,83.19
617,41.769999999999996
618,47.72
619,99.22
620,89.51
621,132.28
622,70.78
623,99.59
624,53.68
625,62.46
626,99.39
627,75.73
628,77.79
629,74.88
630,48.85
631,40.94
632,33.85
633,43.74
634,59.67
635,54.69
636,79.84
637,65.33
638,74.49000000000001
639,52.23
640,124.55
641,123.31
642,47.29
644,63.29
645,55.83
646,47.48
647,49.94
648,75.17
649,60.81
650,59.26
651,69.53
652,85.1
653,80.12
654,35.02
655,92.08
656,137.79
657,61.24
658,62.9
659,76.9
660,59.98
661,58.29
662,56.59
663,81.64
664,57.339999999999996
665,49.410000000000004
666,41.79
667,52.15
668,42.61
669,112.83
670,85.77
671,76.87
672,69.68
673,63.77
674,53.67
675,76.58
676,134.63
677,98.84
678,53.06
679,65.55
680,58.72
681,97.38
682,35.98
683,119.55
684,142.65
685,77.52
686,77.44
687,69.68
688,60.12
689,38.65
690,89.4
691,145.27
692,115.17
693,35.64
694,39.7
695,46.89
696,44.77
697,87.28999999999999
698,49.28
699,68.14999999999999
700,27.47
701,59.42
702,32.68
703,36.519999999999996
704,125.98
705,113.16
706,59.42
707,66.76
708,84.04
