DAY,SALES_VALUE
366,43.84
367,69.1
368,128.27
369,148.46
370,73.52
371,86.12
372,90.21000000000001
373,57.93
374,38.33
375,91.32
376,100.14
377,69.53
378,59.49
379,68.85
380,54.22
381,42.89
382,85.16
383,88.09
384,48.55
385,23.61
386,58.47
387,53.66
388,59.08
389,99.58
390,48.38
391,49.53
392,85.41
393,37.21
394,42.37
395,50.83
396,84.24
397,100.83
398,76.03
399,40.41
400,67.35
401,93.91
402,57.52
403,114.55
404,118.02
405,66.47
406,68.8
407,53.25
408,79.67
409,66.2
410,105.24000000000001
411,122.5
412,59.03
413,48.19
414,73.22
415,107.62
416,64.6
417,67.34
418,80.29
419,86.34
420,53.56
421,28.34
422,78.03
423,64.6
424,85.06
425,103.54
426,51.33
427,45.32
428,45.32
429,40.92
430,73.17
431,69.88
432,64.6
433,52.07
434,59.49
435,51.99
436,78.13
437,73.34
438,98.19
439,116.16
440,131.31
441,80.61
442,50.81
443,52.15
444,51.27
445,71.77
446,88.13
447,52.98
448,61.34
449,36.85
450,50.19
451,37.78
452,79.43
453,61.31
454,47.9
455,36.5
456,35.41
457,24.06
458,54.82
459,83.85
460,78.18
461,71.61
462,47.67
463,23.44
464,77.51
465,98.43
466,98.06
467,94.61
468,58.589999999999996
469,100.9
470,51.42
471,65.97
472,51.51
473,72.01
474,126.41
475,55.22
476,57.21
477,32.33
478,51.68
479,64.45
480,74.03
481,92.57
482,70.35
483,37.730000000000004
484,36.81
485,63.1
486,40.6
487,39.980000000000004
488,58.51
489,50.61
490,52.06
491,48.27
492,35.62
493,63.01
494,51.86
495,105.91
496,60.78
497,56.88
498,43.519999999999996
499,61.44
500,88.45
501,67.94
502,106.91
503,78.1
504,72.28
505,54.75
506,27.5
507,58.11
508,39.32
509,108.27
510,87.27
511,51.27
512,42.98
513,57.1
514,65.99000000000001
515,52.44
516,96.98
517,33.16
518,34.01
519,86.13
520,70.87
521,61.7
522,41.160000000000004
523,86.03
524,36.31
525,40.51
526,82.29
527,44.22
528,80.16
529,57.13
530,93.24
531,58.19
532,123.15
533,83.29
534,49.5
535,74.48
536,96.02
537,137.4
538,95.43
539,47.55
540,85.76
541,40.89
542,49.22
543,51.07
544,87.13
545,80.08
546,35.53
547,69.35
548,35.46
549,37.3
550,52.35
551,75.87
552,81.74
553,53.43
554,50.03
555,63.11
556,86.95
557,77.57000000000001
558,81.02
559,64.07000000000001
560,69.89
561,71.71
562,58.6
563,63.13
564,49.769999999999996
565,116.06
566,54.65
567,43.71
568,43.29
569,41.79
570,36.31
571,77.44
572,69.25
573,55.61
574,53.620000000000005
575,54.879999999999995
576,38.74
577,52.79
578,34.71
579,66.98
580,56.879999999999995
581,33.29
582,39.83
583,30.689999999999998
584,29.73
585,50.21
586,64.56
587,67.76
588,33.230000000000004
589,38.03
590,43.35
591,64.44
592,74.98
593,100.78
594,79.05
595,35.269999999999996
596,49.04
597,37.47
598,58.56
599,74.58
600,102.69
601,80.95
602,69.99
603,91.99
604,44.73
605,42.62
606,78.47
607,69.09
608,73.38
609,54.88
610,34.15
