DAY,SALES_VALUE
513,55.94
514,80.76
515,89.85
516,79.98
517,73.11
518,89.55
519,105.95
520,77.28999999999999
521,45.379999999999995
522,88.82
523,147.11
524,57.53
525,83.86
526,50.0
527,58.31
528,78.83
529,111.27
530,98.62
531,90.11
532,161.02
533,100.67
534,97.89
535,87.83
536,88.18
537,158.94
538,105.45
539,98.08
540,72.21
541,81.38
542,66.45
543,152.57
544,125.89999999999999
545,124.46
546,68.0
547,69.7
548,76.55
549,83.99
550,97.17
551,129.0
552,90.88
553,71.04
554,119.64
555,48.04
556,84.67
557,141.94
558,217.85
559,85.18
560,113.58
561,92.88
562,132.23
563,148.41
564,93.91
565,136.95
566,105.77
567,111.78999999999999
568,121.25
569,68.51
570,99.8
571,125.22
572,105.1
573,100.4
574,85.53
575,102.56
576,79.19
577,68.87
578,110.09
579,168.99
580,121.55
581,80.16
582,74.34
583,98.94
584,80.33
585,89.29
586,158.35
587,131.81
588,77.56
589,49.26
590,81.53
591,71.84
592,140.91
593,171.16
594,114.52
595,66.94
596,87.52
597,80.32
598,97.88
599,110.85
600,149.93
601,89.67
602,83.05
603,80.97
604,61.64
605,93.23
606,83.11
607,159.24
608,116.89
609,131.7
610,149.04
611,38.09
612,73.89
613,67.43
614,83.36
615,54.38
616,73.81
617,82.66
618,66.83
619,73.54
620,118.85
621,204.18
622,74.71
623,106.85
624,107.96
625,58.44
626,75.52
627,150.33
628,207.13
629,107.85
630,114.41
631,100.08
632,121.53
633,85.87
634,110.06
635,129.22
636,97.9
637,125.21
638,76.53
639,85.25
640,129.19
641,169.83
642,87.84
644,121.7
645,88.64
646,97.32
647,106.7
648,110.58
649,98.2
650,147.06
651,76.85
652,84.53
653,86.45
654,97.32
655,131.61
656,176.27
657,80.04
658,65.23
659,89.71
660,93.48
661,76.13
662,132.56
663,91.17
664,112.71
665,77.47
666,53.94
667,60.59
668,105.5
669,179.98
670,115.81
671,95.42
672,85.45
673,92.03999999999999
674,90.92999999999999
675,101.44
676,113.3
677,131.3
678,81.41
679,107.1
680,94.36
681,92.82
682,139.91
683,207.76
684,188.29
685,106.42
686,99.49
687,39.65
688,56.11
689,75.59
690,105.42999999999999
691,192.45
692,151.82
693,36.15
694,57.22
695,72.82
696,83.16
697,99.73
698,134.05
699,144.8
700,70.8
701,88.85
702,72.58
703,97.02
704,122.59
705,175.78
706,90.17999999999999
707,78.17
708,62.37
