DAY,SALES_VALUE
314,75.09
315,16.59
316,67.04
317,41.64
318,53.23
319,146.53
320,35.71
321,67.1
322,182.18
323,16.29
324,31.86
325,4.45
326,92.49
327,136.01
328,53.73
329,31.66
330,31.38
331,16.17
332,5.21
333,44.76
334,35.989999999999995
335,39.019999999999996
336,91.11
337,59.69
338,35.04
339,9.49
340,107.94
341,24.14
342,61.44
343,52.99
344,148.91
345,38.57
346,31.75
347,42.16
348,2.8600000000000003
349,7.95
350,19.4
351,25.31
352,31.29
353,53.55
354,50.519999999999996
355,50.64
356,28.72
357,21.669999999999998
358,137.0
359,71.94
360,148.8
361,44.08
362,34.97
363,90.11
364,15.59
365,34.79
366,45.47
367,71.19
368,45.76
369,57.91
370,75.94
371,78.47999999999999
372,147.9
373,50.89
374,157.95000000000002
375,37.19
376,55.29
377,54.83
378,46.709999999999994
379,39.32
380,39.980000000000004
381,44.83
382,35.87
383,67.28
384,62.81
385,21.37
386,68.61
387,70.16
388,133.95
389,20.099999999999998
390,46.49
391,42.709999999999994
392,33.34
393,52.519999999999996
394,73.81
395,98.14
396,46.9
397,61.129999999999995
398,44.1
399,24.82
400,49.519999999999996
401,47.64
402,5.140000000000001
403,22.93
404,36.45
405,62.05
406,36.76
407,40.55
408,119.99
409,46.06
410,76.72
411,54.32
412,75.0
413,88.4
414,54.18
415,79.59
416,82.04
417,27.42
418,29.9
419,43.4
420,86.52
421,44.29
422,13.120000000000001
423,88.28999999999999
424,26.45
425,39.03
426,75.0
427,13.37
428,19.509999999999998
429,32.83
430,13.98
431,26.810000000000002
432,42.6
433,10.89
434,24.03
435,42.33
436,55.25
437,43.92
438,57.35
439,57.56
440,26.82
441,66.24
442,38.98
443,54.160000000000004
444,124.2
445,31.2
446,27.86
447,36.73
448,16.48
449,45.699999999999996
450,39.4
452,9.0
453,6.3999999999999995
454,76.02
455,54.519999999999996
456,40.29
457,36.68
458,17.23
459,18.13
460,63.17
461,62.3
462,22.29
463,39.93
464,49.879999999999995
465,56.589999999999996
466,40.47
467,35.85
468,24.97
469,46.230000000000004
470,35.66
471,35.129999999999995
472,27.990000000000002
473,29.010000000000005
474,90.44
475,58.29
476,33.58
477,25.7
478,48.84
479,55.519999999999996
480,69.15
481,38.29
482,51.47
483,16.99
484,9.01
485,44.8
486,54.86
487,34.94
488,48.74
489,50.9
490,18.35
491,24.93
492,81.47
493,40.839999999999996
494,58.44
495,31.39
496,16.55
497,37.34
498,22.6
499,35.94
500,18.419999999999998
501,37.97
502,52.97
503,59.85
504,40.37
505,13.020000000000001
506,61.839999999999996
507,6.11
508,18.31
509,47.53
510,37.19
511,37.42
512,8.96
513,51.089999999999996
514,64.19
515,28.44
516,118.38
517,18.97
518,64.15
519,11.33
520,54.81
521,3.0
522,15.92
523,7.07
524,67.38
525,36.55
526,10.32
527,57.63
528,15.1
529,29.23
530,17.67
531,35.67
532,7.97
533,36.81
534,18.67
535,43.17
536,54.809999999999995
537,18.21
538,33.67
539,15.43
540,38.58
541,20.46
542,2.44
543,48.949999999999996
544,41.04
545,39.04
546,40.54
547,11.99
548,13.48
549,34.13
550,22.54
551,86.03999999999999
552,37.730000000000004
553,9.020000000000001
554,20.05
556,31.6
557,10.84
558,53.699999999999996
559,32.32
560,65.84
561,7.13
562,33.37
563,38.92
564,43.14
565,31.880000000000003
566,104.86
567,24.21
568,63.25
569,21.32
570,3.63
571,57.23
572,17.11
573,38.76
574,19.73
575,13.18
576,22.75
577,55.38
578,53.330000000000005
579,15.84
580,61.94
581,15.99
582,55.75
583,32.78
584,6.48
585,40.96
586,37.36
587,59.73
588,14.77
589,21.52
590,50.32
591,39.25
592,27.229999999999997
593,93.75
594,30.16
595,2.9699999999999998
596,31.080000000000002
597,31.52
598,37.13
599,35.17
600,26.799999999999997
601,30.93
602,2.9699999999999998
603,71.84
604,36.07
605,64.46
606,11.15
607,23.0
608,39.32
609,31.48
610,7.39
611,11.780000000000001
612,43.14
614,30.67
615,40.84
616,86.72
617,47.760000000000005
618,52.96
619,33.03
620,100.75
621,56.11
622,29.240000000000002
623,105.52
624,34.980000000000004
625,78.08
626,23.03
627,46.71
628,50.86
629,36.97
630,15.88
631,44.13
632,63.910000000000004
633,42.68
634,78.00999999999999
635,41.26
636,39.14
637,29.3
638,73.6
639,34.879999999999995
640,107.97999999999999
641,33.85
642,53.7
644,39.61
645,23.79
646,109.86
647,46.93
648,127.92999999999999
649,2.6
650,28.060000000000002
651,35.37
652,5.1000000000000005
653,47.21
654,24.46
655,142.43
656,57.97
657,0.42
658,41.82
659,38.53
660,75.08000000000001
661,67.65
662,35.46
663,47.919999999999995
664,127.33
665,8.040000000000001
666,67.95
667,49.160000000000004
668,9.99
669,89.76
670,19.18
671,22.5
672,33.6
673,42.589999999999996
674,75.11999999999999
675,19.08
676,49.05
677,38.02
678,54.39
679,79.57
680,34.72
681,45.03
682,23.810000000000002
683,5.4
684,20.24
685,97.59
686,42.97
687,72.91
688,62.07
689,16.73
690,59.87
691,48.519999999999996
692,41.84
693,15.969999999999999
694,14.05
695,16.63
696,30.61
697,4.0
698,141.95
699,30.950000000000003
700,22.36
701,36.49
702,57.32
703,30.55
704,45.23
705,103.8
706,44.44
707,47.42
708,56.47
