DAY,SALES_VALUE
101,16.259999999999998
102,14.89
103,28.560000000000002
104,14.99
105,46.370000000000005
106,47.47
107,33.84
108,29.8
109,14.24
110,59.92
111,14.96
112,13.82
113,25.35
114,23.92
115,47.96
116,32.61
117,42.87
118,28.23
119,20.85
120,4.68
121,28.310000000000002
122,20.78
123,44.99
124,40.88
125,4.88
126,16.8
127,25.96
128,31.32
129,8.72
130,15.26
131,16.03
132,37.91
133,59.480000000000004
134,28.58
135,12.06
136,24.28
137,40.58
138,28.51
139,27.14
140,35.72
141,11.34
142,28.34
143,27.05
144,32.67
145,30.2
146,12.86
147,12.59
148,17.17
149,12.56
150,33.23
151,23.81
152,17.830000000000002
153,15.9
154,23.580000000000002
155,35.08
156,16.57
157,19.52
158,9.76
159,36.67
160,27.64
161,18.4
162,32.519999999999996
163,70.41
164,16.29
165,19.49
166,34.53
167,29.130000000000003
168,36.089999999999996
169,32.47
170,7.65
171,28.59
172,16.22
173,50.07
174,15.77
175,31.36
176,8.64
177,22.509999999999998
178,41.78
179,6.84
180,20.83
181,11.74
182,11.23
183,7.0
184,25.28
185,5.0
186,21.8
187,60.03
188,49.57
189,11.56
190,59.72
191,11.11
192,33.480000000000004
193,28.830000000000002
194,28.48
195,33.08
196,25.990000000000002
197,10.89
198,34.769999999999996
199,17.75
200,30.87
201,35.47
202,62.26
203,16.45
204,19.04
205,46.74
206,9.98
207,27.900000000000002
208,65.65
209,30.810000000000002
210,34.31
211,15.030000000000001
212,14.85
213,18.15
214,8.0
215,67.47
216,19.7
217,19.85
218,21.73
219,48.44
220,40.629999999999995
221,36.879999999999995
222,14.49
223,26.27
224,20.45
225,16.85
226,22.02
227,12.31
228,32.35
229,53.39
230,27.81
231,14.89
232,38.83
233,38.51
234,29.509999999999998
235,69.7
236,48.33
237,29.08
238,23.34
239,33.3
240,11.92
241,48.81
242,12.620000000000001
243,48.13
244,25.07
245,31.15
246,38.83
247,10.48
248,16.28
249,17.85
250,29.18
251,33.56
252,18.34
253,38.480000000000004
254,32.08
255,16.64
256,25.18
257,26.2
258,26.46
259,36.83
260,27.07
261,19.15
262,28.369999999999997
263,20.87
264,33.629999999999995
265,15.35
266,38.050000000000004
267,12.370000000000001
268,20.68
269,7.4399999999999995
270,16.479999999999997
271,27.45
272,19.64
273,52.589999999999996
274,22.740000000000002
275,45.95
276,39.1
277,37.99
279,28.33
280,25.15
281,25.25
282,10.76
283,42.05
284,50.02
285,33.91
286,63.15
287,18.77
288,16.89
289,28.080000000000002
290,28.39
291,34.480000000000004
292,26.77
293,43.519999999999996
294,44.55
295,36.47
296,15.010000000000002
297,34.85
298,56.04
299,59.33
300,43.83
301,27.8
302,37.71
303,11.59
304,15.96
305,22.759999999999998
306,70.07
307,59.78
308,22.240000000000002
309,17.72
310,35.07
311,15.96
312,21.64
313,65.62
314,41.15
315,49.18
316,42.68
317,51.95
318,26.19
319,30.14
320,51.78
321,43.4
322,39.120000000000005
323,28.48
324,28.72
325,66.96000000000001
326,23.340000000000003
327,42.89
328,32.2
329,12.09
330,20.92
331,13.99
332,19.47
333,76.51
334,43.18
335,43.79
336,34.61
337,36.74
338,46.13
339,61.25
340,57.64
341,51.56
342,21.12
343,12.879999999999999
344,39.41
345,26.59
346,31.68
347,28.18
348,43.77
349,34.53
350,39.53
351,31.220000000000002
352,5.23
353,33.06
354,12.5
355,51.2
356,39.96
357,25.13
358,48.49
359,24.060000000000002
360,53.04
361,14.67
362,54.29
363,53.93
364,15.58
365,39.69
366,48.93
367,38.33
368,54.72
369,28.57
370,45.54
371,25.32
372,14.3
373,13.309999999999999
374,37.48
375,40.2
376,33.03
377,22.72
378,85.21000000000001
379,9.1
380,50.379999999999995
381,23.13
382,45.62
383,23.11
384,37.370000000000005
385,15.47
386,54.71
387,38.7
388,23.15
389,60.83
390,25.71
391,39.36
392,24.44
393,14.870000000000001
394,29.75
395,44.38
396,45.980000000000004
397,62.34
398,39.24
399,68.99
400,99.65
401,43.81
402,24.46
403,35.13
404,32.04
405,32.660000000000004
406,30.08
407,18.03
408,28.41
409,17.68
410,48.25
411,56.27
412,68.57
413,36.38
414,21.33
415,12.91
416,36.7
417,24.41
418,92.4
419,21.86
420,26.35
421,22.78
422,80.08
423,52.84
424,51.78
425,28.990000000000002
426,53.3
427,44.21
428,12.629999999999999
429,21.8
430,32.13
431,30.450000000000003
432,33.23
433,2.14
434,27.96
435,22.54
436,12.85
437,44.19
438,114.43
439,68.23
440,60.53
441,31.0
442,63.44
443,22.66
444,6.36
445,33.84
446,64.18
447,20.810000000000002
448,51.400000000000006
449,31.62
450,62.83
451,27.0
452,29.02
453,26.559999999999995
454,10.65
455,35.93
456,21.25
457,17.37
458,40.120000000000005
459,54.690000000000005
460,30.25
461,18.17
462,49.46
463,42.47
464,46.4
465,14.58
466,35.730000000000004
467,44.02
468,27.98
469,39.64
470,21.67
471,15.6
472,63.85
473,41.25
474,26.42
475,45.25
476,68.36
477,30.89
478,31.53
479,38.760000000000005
480,38.68
481,19.43
482,22.67
483,25.12
484,47.82
485,8.28
486,70.13
487,68.98
488,101.59
489,22.44
490,40.84
491,10.83
492,36.38
493,56.480000000000004
494,43.3
495,38.91
496,65.27
497,55.19
498,39.46
499,40.8
500,44.81
501,105.17
502,89.64
503,38.230000000000004
504,44.15
505,24.52
506,68.13
507,52.75
508,14.82
509,24.45
510,59.980000000000004
511,48.06
512,26.73
513,20.21
514,12.059999999999999
515,38.25
516,29.78
517,45.44
518,59.13
519,45.910000000000004
520,28.900000000000002
521,24.22
522,18.47
523,34.99
524,34.87
525,33.11
526,35.38
527,44.760000000000005
528,37.35
529,91.59
530,41.09
531,40.04
532,46.31
533,12.88
534,86.22
535,35.69
536,40.67
537,25.25
538,28.810000000000002
539,25.83
540,28.439999999999998
541,24.35
542,33.49
543,76.76
544,69.7
545,61.79
546,23.39
547,26.86
548,60.5
549,44.15
550,32.9
551,43.519999999999996
552,86.91
553,29.560000000000002
554,21.05
555,54.49
556,46.53
557,33.980000000000004
558,46.59
559,55.94
560,48.849999999999994
561,42.38
562,30.44
563,77.69
564,38.92
565,54.699999999999996
566,54.7
567,92.78
568,25.03
569,68.28
570,25.9
571,36.11
572,51.07
573,53.19
574,42.870000000000005
575,26.94
576,60.08
577,24.41
578,55.230000000000004
579,91.77
580,64.92
581,24.9
582,46.57
583,46.31
584,29.36
585,26.340000000000003
