DAY,SALES_VALUE
101,127.17
102,130.37
103,169.89
104,116.92999999999999
105,152.69
106,122.60000000000001
107,168.7
108,138.81
109,106.06
110,152.24
111,174.54
112,146.71
113,155.63
114,215.7
115,167.59
116,153.48
117,146.45
118,145.07
119,147.86
120,161.98
121,153.74
122,180.25
123,134.97
124,182.83
125,137.97
126,90.56
127,79.53
128,118.05
129,92.78
130,113.7
131,99.6
132,158.2
133,118.03
134,135.54
135,163.58
136,143.47
137,155.70000000000002
138,116.55
139,154.62
140,103.66
141,161.39000000000001
142,112.66
143,134.64000000000001
144,77.36
145,191.66
146,139.54
147,123.13
148,131.69
149,83.98
150,145.23
151,162.01
152,202.98000000000002
153,97.89
154,131.08
155,74.88
156,91.39
157,137.09
158,170.91
159,157.63
160,160.25
161,95.14
162,158.76
163,212.59
164,218.69
165,156.78
166,115.49000000000001
167,136.05
168,148.73
169,209.76
170,184.97
171,142.55
172,172.76
173,191.58
174,84.12
175,93.09
176,82.49000000000001
177,126.10000000000001
178,208.81
179,136.01
180,165.59
181,104.17
182,126.88
183,117.0
184,79.84
185,121.09
186,162.86
187,181.42000000000002
188,127.98
189,141.97
190,101.48
191,117.86
192,76.38
193,177.23000000000002
194,190.96
195,129.07
196,180.58
197,162.91
198,134.99
199,206.41
200,136.91
201,249.62
202,192.39
203,136.43
204,96.86
205,144.74
206,108.04
207,140.0
208,205.83
209,108.82000000000001
210,145.07
211,118.35000000000001
212,130.84
213,85.63
214,162.49
215,156.69
216,94.78
217,105.09
218,92.53
219,113.15
220,85.94
221,111.01
222,179.74
223,115.67
224,189.83
225,189.91
226,119.86
227,306.61
228,201.85
229,279.56
230,159.36
231,223.2
232,126.02
233,207.27
234,173.02
235,196.08
236,335.84
237,108.07000000000001
238,97.22
239,76.68
240,93.82000000000001
241,141.66
242,155.36
243,138.99
244,143.93
245,122.12
246,169.3
247,39.54
248,87.68
249,98.79
250,137.33
251,163.11
252,104.84
253,133.7
254,205.55
255,189.81
256,344.6
257,251.73
258,251.96
259,119.02
260,159.78
261,209.32
262,146.83
263,101.45
264,124.23
265,135.83
266,134.72
267,117.67
268,58.980000000000004
269,108.07000000000001
270,113.99000000000001
271,170.87
272,133.8
273,105.44
274,57.83
275,103.75
276,187.85
277,87.21000000000001
279,108.55
280,136.27
281,70.61
282,123.77
283,167.04
284,189.67000000000002
285,162.43
286,223.95000000000002
287,175.21
288,164.63
289,208.61
290,161.56
291,219.97
292,218.86
293,126.58
294,89.57000000000001
295,136.64
296,165.04
297,110.97
298,133.39000000000001
299,102.1
300,171.97
301,113.09
302,55.9
303,122.95
304,113.02
305,173.15
306,214.15
307,191.2
308,95.69
309,129.17
310,134.35
311,106.08
312,100.88
313,214.42000000000002
314,184.35
315,157.92
316,109.94
317,174.88
318,240.14000000000001
319,308.23
320,222.97
321,119.67
322,161.32
323,62.71
324,129.34
325,183.13
326,205.49
327,220.62
328,151.28
329,81.21
330,136.11
331,99.01
332,77.92
333,114.92
334,131.36
335,130.05
336,115.62
337,121.81
338,116.29
339,107.89
340,221.6
341,250.68
342,219.98000000000002
343,189.49
344,245.59
345,196.03
346,182.91
347,302.8
348,281.62
349,225.47
350,240.74
351,184.41
352,109.84
353,197.53
354,339.61
355,206.75
356,215.0
357,186.74
358,176.46
359,158.1
360,246.92
361,262.21
362,284.98
363,211.09
364,83.71000000000001
365,107.05
366,103.72
367,115.89
368,193.66
369,187.06
370,162.25
371,132.31
372,172.1
373,98.79
374,161.94
375,145.91
376,181.86
377,169.78
378,105.5
379,115.73
380,171.98
381,138.4
382,158.23
383,187.51
384,127.54
385,70.42
386,63.31
387,80.76
388,115.88000000000001
389,107.42
390,71.17
391,93.16
392,97.16
393,94.35
394,85.71000000000001
395,85.1
396,86.34
397,160.93
398,88.43
399,171.23
400,69.98
401,82.43
402,69.46000000000001
403,110.7
404,187.15
405,214.34
406,176.47
407,170.05
408,101.65
409,135.9
410,158.94
411,293.38
412,134.44
413,123.36
414,117.16
415,102.93
416,147.76
417,124.41
418,126.81
419,182.97
420,152.65
421,135.71
422,115.8
423,93.46000000000001
424,105.65
425,205.51
426,114.11
427,97.37
428,108.21000000000001
429,63.74
430,57.260000000000005
431,81.55
432,157.24
433,117.18
434,97.33
435,90.27
436,137.0
437,130.44
438,151.63
439,164.75
440,192.54
441,180.02
442,136.91
443,131.55
444,134.08
445,124.78
446,245.91
447,118.9
448,170.78
449,143.33
450,137.87
451,170.49
452,136.09
453,170.58
454,139.38
455,77.12
456,71.44
457,58.4
458,103.36
459,129.37
460,145.2
461,188.69
462,112.72
463,127.83
464,187.81
465,99.46000000000001
466,169.32
467,137.18
468,160.78
469,158.39000000000001
470,188.9
471,131.48
472,146.76
473,139.37
474,284.9
475,139.85
476,118.52
477,89.6
478,112.51
479,109.31
480,122.78
481,191.25
482,114.96000000000001
483,109.06
484,80.23
485,121.92
486,89.34
487,133.83
488,185.67000000000002
489,64.97
490,90.18
491,114.01
492,111.48
493,167.83
494,89.13
495,172.96
496,118.37
497,173.24
498,109.13
499,144.08
500,118.64
501,193.69
502,221.94
503,181.14
504,152.39
505,158.61
506,165.45
507,158.31
508,175.92
509,169.93
510,148.08
511,144.23
512,119.72
513,132.39
514,128.27
515,144.77
516,193.99
517,134.37
518,157.35
519,148.74
520,146.58
521,154.01
522,149.43
523,245.65
524,114.0
525,101.51
526,107.4
527,115.02
528,207.49
529,221.6
530,164.57
531,184.21
532,227.73
533,153.87
534,148.24
535,150.41
536,157.29
537,173.03
538,122.61
539,91.41
540,132.43
541,102.38
542,105.04
543,144.24
544,182.59
545,163.51
546,125.22
547,104.15
548,185.3
549,72.19
550,107.64
551,179.3
552,135.59
553,59.21
554,104.71000000000001
555,89.38
556,115.0
557,187.43
558,178.75
559,143.66
560,138.41
561,154.73
562,168.73
563,171.14
564,215.91
565,162.94
566,193.45
567,182.69
568,181.74
569,143.79
570,160.60999999999999
571,233.96
572,260.12
573,187.41
574,185.98
575,137.94
576,101.19
577,143.99
578,196.73
579,226.85999999999999
580,156.58
581,150.42
582,162.82
583,89.15
584,133.37
585,137.58
586,150.10999999999999
587,126.58
588,102.05
589,131.5
590,124.61
591,178.48
592,214.99
593,288.13
594,212.21
595,94.8
596,117.36
597,89.35
598,103.59
599,199.17
600,168.93
601,124.12
602,145.14000000000001
603,101.29
604,152.21
605,165.93
606,175.01
607,155.05
608,114.3
609,131.72
610,92.26
611,34.78
612,41.2
613,113.35
614,200.9
615,104.13
616,152.53
617,96.16
618,80.2
619,148.06
620,193.69
621,261.51
622,162.16
623,275.01
624,173.49
625,137.11
626,127.17
627,177.78
628,204.21
629,134.65
630,99.04
631,112.28
632,80.39
633,157.64
634,134.24
635,193.96
636,157.2
637,126.74
638,103.4
639,174.33
640,114.27
641,155.89
642,97.09
644,172.11
645,105.5
646,111.17
647,148.97
648,180.54
649,151.23
650,115.8
651,148.3
652,260.54
653,139.56
654,145.21
655,225.14
656,221.68
657,86.85
658,143.74
659,191.97
660,171.29
661,177.11
662,207.82
663,173.34
664,116.23
665,98.25
666,54.87
667,137.1
668,141.52
669,218.61
670,189.39000000000001
671,139.12
672,77.23
673,102.98
674,136.18
675,105.42
676,181.61
677,175.59
678,131.33
679,73.61
680,137.47
681,160.85
682,122.97
683,196.94
684,322.33
685,187.62
686,213.64000000000001
687,230.13
688,141.77
689,106.93
690,224.45000000000002
691,347.59000000000003
692,279.13
693,70.29
694,139.84
695,137.02
696,195.07
697,202.47
698,264.17
699,116.51
700,61.480000000000004
701,141.29
702,90.54
703,135.57
704,270.76
705,233.1
706,131.05
707,120.9
708,126.4
