DAY,SALES_VALUE
101,63.77
102,93.07000000000001
103,89.46000000000001
104,49.88
105,26.88
106,42.67
107,27.97
108,101.96
109,88.98
110,85.23
111,24.68
112,79.21000000000001
113,64.52
114,18.240000000000002
115,56.980000000000004
116,62.58
117,91.07000000000001
118,48.550000000000004
119,90.97
120,139.81
121,43.56
122,44.58
123,51.28
124,63.78
125,63.67
126,17.1
127,117.43
128,49.91
129,52.41
130,74.41
131,44.22
132,37.48
133,171.87
134,39.730000000000004
135,99.24
136,27.619999999999997
137,50.32
138,119.16
139,37.01
140,96.64999999999999
141,67.17
142,36.65
143,52.08
144,103.77
145,51.67
146,80.0
147,79.92999999999999
148,30.95
149,7.18
150,46.45
151,25.259999999999998
152,57.93
153,33.23
154,42.91
155,17.19
156,75.81
157,32.2
158,19.61
159,99.07000000000001
160,107.89999999999999
161,36.43
162,115.58
163,118.27
164,27.529999999999998
165,39.31
166,143.07
167,73.16
168,51.25
169,41.72
170,54.120000000000005
171,23.16
172,113.78999999999999
173,38.81999999999999
174,19.520000000000003
175,67.31
176,62.239999999999995
177,43.91
178,22.18
179,64.08
180,103.5
181,55.379999999999995
182,87.83
183,55.61
184,52.93
185,13.33
186,82.18
187,70.76
188,96.64
189,1.47
190,10.59
191,36.53
192,36.61
193,81.48
194,122.72
195,30.83
196,71.35
197,70.71
198,56.36
199,46.72
200,146.02
201,33.32
202,34.85
203,50.36
204,56.050000000000004
205,39.44
206,85.06
207,34.57
208,106.15
209,74.58
210,87.28
211,88.39999999999999
212,53.9
213,5.3100000000000005
214,30.23
215,89.29
216,89.12
217,63.980000000000004
218,13.45
219,61.95
220,72.41
221,69.22
222,145.93
223,159.75
224,35.37
225,45.129999999999995
226,109.58
227,27.79
228,17.11
229,45.69
230,67.22
231,86.45
232,94.7
233,73.24
234,2.38
235,45.879999999999995
236,117.64
237,45.14
238,106.03
239,16.96
240,106.53999999999999
241,98.62
242,80.16
243,35.35
244,140.56
245,75.47
246,57.68
247,3.43
248,73.99
249,113.33
250,86.77
251,34.28
252,177.26999999999998
253,6.25
254,45.86
255,25.009999999999998
256,55.89
257,49.28
258,33.74
259,84.89
260,61.96
261,25.27
262,30.01
263,60.480000000000004
264,86.22
265,55.15
266,72.88
267,46.97
268,67.87
269,34.379999999999995
270,79.11
271,14.17
272,23.18
273,113.26
274,47.2
275,73.65
276,148.4
277,73.03
279,411.28
280,45.65
281,112.72
282,62.25
283,93.64
284,59.03
285,60.11
286,42.9
287,71.76
288,62.15
289,59.57
290,115.25
291,73.32
292,110.85
293,144.24
294,73.35000000000001
295,85.78
296,92.78
297,58.17
298,70.02
299,125.49
300,42.07
301,138.84
302,49.739999999999995
303,35.93
304,87.61
305,48.56
306,109.2
307,14.530000000000001
308,50.19
309,54.55
310,70.67
311,81.1
312,2.19
313,35.57
314,91.49000000000001
315,101.49
316,46.69
317,37.05
318,127.14
319,73.94
320,88.06
321,72.3
322,41.12
323,55.129999999999995
324,65.83
325,58.89
326,98.55
327,270.92
328,107.67
329,40.58
330,65.78
331,43.839999999999996
332,48.93
333,64.78
334,47.59
335,71.75
336,89.08
337,61.39
338,25.71
339,20.08
340,97.28999999999999
341,68.57
342,79.82000000000001
343,42.58
344,169.01999999999998
345,41.71
346,63.82
347,80.28
348,37.46
349,38.05
350,67.46
351,197.45
352,41.35
353,94.32
354,48.12
355,68.58
356,80.27
357,83.22
358,102.50999999999999
359,204.29999999999998
360,61.0
361,50.58
362,92.92
363,81.99
364,23.759999999999998
365,50.95
366,41.769999999999996
367,113.02
368,89.82
369,119.83
370,35.86
371,68.2
372,30.86
373,73.92
374,131.76999999999998
375,55.03
376,56.74
377,53.0
378,80.22
379,49.68
380,39.47
381,32.16
382,72.42
383,65.67999999999999
384,154.12
385,23.06
386,46.26
387,37.87
388,126.55
389,44.019999999999996
390,53.76
391,26.669999999999998
392,66.64
393,64.08
394,80.69
395,31.16
396,86.25
397,69.74
398,61.61
399,63.44
400,43.25
401,47.3
402,49.620000000000005
403,100.08
404,84.78
405,107.21
406,62.33
407,21.73
408,127.91
409,59.64
410,98.35
411,76.78999999999999
412,145.92
413,99.88
414,49.26
415,96.0
416,106.7
417,83.02
418,75.0
419,64.52
420,62.78
421,14.23
422,69.81
423,64.19
424,36.64
425,273.13
426,69.0
427,26.049999999999997
428,37.629999999999995
429,50.73
430,22.259999999999998
431,94.41
432,14.55
433,62.16
434,25.47
435,45.65
436,118.88
437,52.92
438,123.3
439,74.5
440,19.81
441,52.61
442,80.74
443,65.13
444,88.84
445,68.50999999999999
446,112.0
447,22.98
448,16.35
449,38.66
450,91.53
451,12.209999999999999
452,72.93
453,30.46
454,96.56
455,38.79
456,23.08
457,42.82
458,31.96
459,50.46
460,49.81
461,54.33
462,39.7
463,47.1
464,51.75
465,66.92
466,85.83
467,42.36
468,8.629999999999999
469,81.03999999999999
470,41.54
471,37.65
472,40.27
473,38.82
474,36.22
475,82.89999999999999
476,21.65
477,17.93
478,63.33
479,31.36
480,69.7
481,50.74
482,53.269999999999996
483,15.92
484,33.28
485,27.45
486,96.97999999999999
487,32.38
488,82.16
489,20.15
490,43.6
491,68.08
492,98.07
493,50.31
494,163.56
495,76.08
496,13.620000000000001
497,61.55
498,98.17
499,44.489999999999995
500,29.84
501,78.48
502,68.09
503,78.28999999999999
504,38.38
505,22.590000000000003
506,176.45000000000002
507,8.92
508,36.11
509,57.49
510,222.26999999999998
511,43.57
512,6.77
513,190.78
514,50.64
515,39.14
516,75.78999999999999
517,18.43
518,72.26
519,24.840000000000003
520,56.33
522,59.019999999999996
523,27.3
524,70.47
525,75.11
526,5.529999999999999
527,42.77
528,22.65
529,27.78
530,36.6
531,26.009999999999998
532,61.47
533,50.81
534,21.25
535,58.57
536,59.39
537,20.65
538,35.06
539,59.77
540,19.06
541,47.53
542,31.44
543,102.67
544,77.26
545,87.85
546,58.24
547,42.18
548,11.63
549,34.36
550,59.71
551,76.33
552,97.11
553,20.19
554,33.06
555,44.0
556,72.31
557,38.83
558,64.93
559,52.7
560,67.01
561,87.02
562,28.89
563,98.25
564,50.46
565,32.86
566,89.23
567,42.06
568,128.3
569,79.69
570,32.65
571,39.96
572,23.830000000000002
573,22.22
574,39.97
575,24.96
576,38.730000000000004
577,105.2
578,98.15
579,34.89
580,88.31
581,42.44
582,64.95
583,10.93
584,41.849999999999994
585,48.95
586,56.65
587,76.17999999999999
588,52.650000000000006
589,23.880000000000003
590,120.41
591,51.5
592,31.73
593,150.8
594,76.93
595,19.26
596,81.18
597,32.15
598,43.910000000000004
599,45.21
600,55.7
601,76.76
602,21.37
603,61.940000000000005
604,47.88
605,56.989999999999995
606,62.28
607,64.17
608,37.58
609,46.85
610,12.16
611,17.98
612,49.96
614,25.27
615,46.14
616,59.95
617,53.73
618,71.53
619,39.49
620,143.89000000000001
621,70.1
622,42.39
623,130.5
624,50.4
625,85.8
626,62.49
627,46.71
628,49.54
629,55.13
630,48.78
