DAY,SALES_VALUE
646,149.27
647,207.47
648,241.96
649,138.60999999999999
650,161.17000000000002
651,197.26
652,249.24
653,196.25
654,159.14000000000001
655,214.17
656,264.85
657,180.44
658,152.09
659,149.43
660,163.25
661,119.12
662,225.28
663,154.51
664,185.39
665,152.58
666,133.78
667,123.61
668,137.97
669,203.8
670,176.47
671,184.54
672,154.48
673,118.27
674,180.44
675,138.58
676,201.25
677,212.04
678,187.23
679,160.38
680,196.29
681,151.8
682,137.92000000000002
683,270.25
684,294.12
685,170.06
686,109.77
687,132.27
688,158.19
689,108.53999999999999
690,151.55
691,288.69
692,339.54
693,68.93
694,59.02
695,120.84
696,133.5
697,196.35
698,196.36
699,163.29000000000002
700,118.45
701,140.33
702,97.73
703,126.22
704,145.21
705,209.61
706,155.68
707,218.18
708,210.63
