DAY,SALES_VALUE
101,32.07
102,6.99
103,8.280000000000001
104,11.47
105,20.91
106,31.89
107,15.93
108,23.65
109,7.7700000000000005
110,21.82
111,31.630000000000003
112,15.06
113,42.47
114,7.37
115,23.94
116,18.23
117,32.53
118,24.740000000000002
119,22.46
120,9.79
121,29.38
122,18.64
123,14.629999999999999
124,18.16
125,16.84
126,8.870000000000001
127,18.04
128,8.67
129,12.27
130,12.06
131,11.66
132,23.130000000000003
133,21.14
134,29.55
135,35.620000000000005
136,15.850000000000001
137,16.950000000000003
138,22.73
139,23.67
140,17.34
141,29.86
142,9.780000000000001
143,7.78
144,30.93
145,20.55
146,6.380000000000001
147,29.25
148,17.97
149,2.29
150,28.72
151,5.98
152,10.98
153,14.58
154,7.57
155,11.47
156,22.35
157,15.55
158,3.34
159,22.12
160,21.63
162,12.86
163,29.64
164,22.15
165,8.39
166,7.08
167,47.29
168,13.56
169,9.57
170,5.03
171,17.55
172,13.07
173,32.0
174,31.82
175,23.16
176,8.870000000000001
177,6.48
178,7.48
179,15.47
180,22.44
181,29.72
183,25.53
184,31.1
185,8.77
186,18.97
187,38.8
188,97.67999999999999
189,23.81
190,15.940000000000001
191,54.86
192,50.45
193,6.77
194,36.46
195,16.26
196,11.52
197,22.01
198,13.15
199,36.5
200,15.74
201,22.4
202,38.5
203,4.58
204,7.98
205,12.870000000000001
206,9.08
207,22.520000000000003
208,21.97
209,25.96
210,12.18
211,22.96
212,8.88
213,29.21
214,12.15
215,30.52
216,7.49
217,19.560000000000002
218,12.36
219,15.06
220,14.97
221,7.970000000000001
222,14.84
223,6.99
224,8.63
225,16.48
226,4.99
227,16.28
228,31.94
229,32.75
230,26.52
231,17.69
232,27.22
233,12.27
234,46.15
235,34.01
236,14.260000000000002
237,24.15
238,23.35
239,13.27
240,19.97
241,19.54
242,60.07
243,16.16
244,8.780000000000001
245,36.870000000000005
246,41.04
247,5.99
248,9.98
249,15.850000000000001
250,9.98
251,9.57
252,32.239999999999995
253,30.47
254,57.25
255,17.25
256,30.71
257,39.870000000000005
258,24.73
259,9.879999999999999
260,60.06
261,14.97
262,26.98
263,22.44
264,14.97
265,26.950000000000003
266,16.48
267,27.950000000000003
268,30.950000000000003
269,7.49
270,19.96
271,24.87
272,24.47
273,20.950000000000003
274,17.86
275,29.450000000000003
276,84.53
277,38.95
279,24.96
280,17.060000000000002
281,17.26
282,20.03
283,27.560000000000002
284,14.07
285,10.88
286,21.950000000000003
287,4.99
288,21.04
289,18.46
290,12.46
291,27.73
292,19.48
293,15.450000000000001
294,10.97
295,28.84
296,17.26
297,11.98
298,17.76
299,35.620000000000005
300,22.95
301,11.65
302,7.58
303,13.85
304,1.5
305,33.32
306,26.65
307,31.91
308,13.82
309,30.44
310,17.97
311,19.06
312,10.870000000000001
313,13.06
314,22.53
315,26.52
316,11.280000000000001
318,33.95
319,40.46
320,9.29
321,4.99
322,8.0
323,10.99
324,31.05
325,17.08
326,45.97
327,35.54
328,23.96
329,26.19
330,43.31
331,32.120000000000005
332,10.17
333,14.64
334,34.47
335,36.120000000000005
336,13.95
337,23.450000000000003
338,16.21
339,8.98
340,15.860000000000001
341,32.5
342,26.36
343,14.96
344,16.58
345,37.76
346,15.97
347,26.66
348,12.780000000000001
349,12.27
350,2.99
351,20.94
352,23.92
353,11.760000000000002
354,11.47
355,25.93
356,8.27
357,26.03
358,28.21
359,26.55
360,18.740000000000002
361,6.28
362,26.03
363,51.34
364,2.29
365,5.28
366,19.47
367,8.27
368,40.690000000000005
369,43.46
370,33.03
371,32.45
372,29.330000000000002
373,11.75
374,7.99
375,22.51
376,18.97
377,5.99
378,23.450000000000003
379,19.330000000000002
380,13.77
381,37.21
382,29.310000000000002
383,20.98
384,22.5
385,13.19
386,12.2
387,11.49
388,26.47
389,18.700000000000003
390,10.11
391,2.99
392,12.82
393,16.77
394,23.55
395,10.57
396,41.010000000000005
397,24.950000000000003
398,23.03
399,20.17
400,3.49
401,13.93
402,25.61
403,10.870000000000001
404,47.82
405,22.46
406,15.7
407,19.18
408,15.61
409,24.26
410,20.490000000000002
411,7.23
412,54.46
414,15.05
415,20.630000000000003
416,16.76
417,22.740000000000002
418,6.18
419,18.03
420,12.57
421,7.66
422,29.42
423,12.280000000000001
424,4.58
425,15.350000000000001
426,25.46
427,20.96
428,27.36
429,24.060000000000002
430,36.44
431,28.46
433,46.42
434,18.650000000000002
435,9.79
436,10.11
437,27.01
438,6.29
439,37.33
440,27.88
441,33.92
442,21.47
443,12.07
444,17.36
445,12.079999999999998
446,34.53
447,11.98
448,23.36
449,15.5
450,10.22
451,8.77
452,20.15
453,31.310000000000002
454,28.21
455,36.93
456,41.4
457,16.76
458,41.980000000000004
459,24.15
460,27.25
461,17.060000000000002
462,15.57
463,23.57
464,28.94
465,33.82
466,38.85
467,32.06
468,19.13
469,32.65
470,9.280000000000001
471,53.870000000000005
472,28.08
473,7.98
474,32.2
475,23.35
476,4.99
477,16.46
478,16.76
479,7.98
480,36.44
481,26.89
482,43.53
483,16.97
484,5.58
485,42.33
486,31.65
487,33.92
488,50.44
489,29.92
490,11.49
491,9.67
492,5.29
494,25.12
495,35.33
496,1.69
497,22.91
498,11.48
499,21.26
500,24.59
501,3.29
502,26.759999999999998
503,27.12
504,12.46
505,26.830000000000002
506,5.98
507,22.48
508,23.53
509,20.479999999999997
510,8.870000000000001
511,11.86
512,4.59
513,7.18
514,10.280000000000001
515,20.150000000000002
516,28.03
517,46.1
518,21.35
519,7.28
520,16.6
521,34.18
522,28.57
523,31.89
524,10.0
525,6.98
526,5.16
527,6.78
528,26.6
529,34.59
530,27.830000000000002
531,18.27
532,2.99
533,28.0
534,31.880000000000003
535,5.28
536,13.98
537,16.15
538,10.27
539,21.740000000000002
540,5.49
541,2.29
542,18.77
543,10.17
544,37.19
545,26.330000000000002
546,16.97
547,22.14
548,20.15
549,13.65
550,19.84
