DAY,SALES_VALUE
101,165.44
102,119.58
103,169.25
104,132.87
105,145.16
106,112.72
107,154.97
108,121.92
109,119.11
110,128.63
111,69.06
112,100.94
113,93.55
114,138.26
115,126.11
116,154.79
117,86.29
118,124.05
119,63.43
120,93.5
121,124.38
122,124.2
123,127.5
124,130.35
125,89.75
126,102.14
127,111.37
128,141.89000000000001
129,83.13
130,108.08
131,151.37
132,161.83
133,97.39
134,142.99
135,74.21000000000001
136,117.59
137,108.52
138,133.14000000000001
139,131.68
140,142.05
141,159.05
142,47.51
143,97.71000000000001
144,149.55
145,177.01
146,149.84
147,106.35
148,130.29
149,82.95
150,92.18
151,107.55
152,188.97
153,87.98
154,90.58
155,92.43
156,92.14
157,145.29
158,142.78
159,160.95
160,143.98
161,180.35
162,151.8
163,237.2
164,154.66
165,245.62
166,199.73
167,179.09
168,118.83
169,177.12
170,122.04
171,126.49
172,101.26
173,216.31
174,100.73
175,88.19
176,127.56
177,95.8
178,126.79
179,122.48
180,199.59
181,73.64
182,74.03
183,112.27
184,98.19
185,134.84
186,155.28
187,157.51
188,147.98
189,99.97
190,118.53
191,131.09
192,116.88
193,184.3
194,154.17
195,151.71
196,143.25
197,172.84
198,116.67999999999999
199,148.86
200,147.05
201,233.26
202,93.1
203,129.83
204,101.67
205,136.02
206,121.93
207,163.89
208,192.46
209,158.46
210,84.19
211,138.54
212,125.59
213,112.13
214,151.32
215,190.64
216,81.9
217,81.02
218,103.58
219,133.57
220,90.95
221,161.51
222,228.17000000000002
223,167.82
224,152.79
225,163.59
226,97.08
227,165.43
228,172.05
229,205.04
230,136.8
231,122.18
232,151.26
233,174.93
234,125.11
235,190.75
236,212.54
237,132.64000000000001
238,102.81
239,131.89000000000001
240,163.65
241,188.42000000000002
242,205.98
243,208.96
244,227.41
245,267.74
246,441.6
247,80.45
248,93.17
249,122.49
250,136.59
251,93.91
252,118.78
253,91.06
254,198.51
255,144.89000000000001
256,247.56
257,171.01
258,224.61
259,195.76
260,215.73
261,251.16
262,143.37
263,150.58
264,184.08
265,159.94
266,194.99
267,193.19
268,146.08
269,152.17
270,206.99
271,223.63
272,228.9
273,186.98
274,199.55
275,266.0
276,419.47
277,254.61
279,136.29
280,193.95
281,81.86
282,141.17
283,175.2
284,321.44
285,165.69
286,202.7
287,143.01
288,118.36
289,144.25
290,143.64000000000001
291,178.53
292,214.42000000000002
293,171.45000000000002
294,83.88000000000001
295,126.41
296,138.61
297,145.8
298,291.27
299,170.15
300,174.29
301,117.36
302,69.06
303,67.92
304,158.25
305,159.12
306,256.63
307,187.32
308,65.88
309,109.9
310,86.34
311,125.48
312,198.69
313,221.37
314,127.15
315,130.35
316,86.58
317,125.66
