DAY,SALES_VALUE
101,499.01
102,709.65
103,619.17
104,503.04
105,640.4300000000001
106,518.0600000000001
107,522.19
108,497.73
109,532.94
110,750.98
111,516.95
112,435.81
113,591.3
114,684.1700000000001
115,436.45
116,625.59
117,720.98
118,501.93
119,515.08
120,504.77
121,460.74
122,593.53
123,579.59
124,647.41
125,435.33
126,370.77
127,326.33
128,476.2
129,405.56
130,553.93
131,633.47
132,601.96
133,555.12
134,585.8
135,570.0
136,507.53000000000003
137,613.72
138,732.35
139,511.55
140,601.34
141,578.45
142,387.95
143,446.31
144,571.78
145,593.72
146,556.79
147,627.02
148,441.32
149,429.18
150,562.09
151,496.22
152,695.55
153,463.84000000000003
154,679.82
155,526.3100000000001
156,486.52
157,652.37
158,542.91
159,724.98
160,424.04
161,363.14
162,602.87
163,559.17
164,621.41
165,728.22
166,756.16
167,662.8100000000001
168,580.12
169,626.28
170,503.31
171,457.67
172,523.56
173,679.04
174,533.61
175,566.73
176,477.72
177,393.73
178,603.51
179,618.72
180,821.06
181,491.46
182,481.94
183,415.74
184,537.21
185,447.54
186,687.5
187,692.76
188,471.14
189,450.73
190,340.59000000000003
191,468.66
192,450.43
193,760.86
194,799.76
195,697.31
196,619.27
197,518.1
198,722.25
199,635.17
200,648.7
201,920.04
202,628.58
203,483.38
204,401.78000000000003
205,496.81
206,399.51
207,679.44
208,875.87
209,448.88
210,473.28000000000003
211,525.16
212,600.84
213,397.68
214,659.1
215,564.51
216,525.89
217,364.11
218,402.38
219,377.75
220,373.59
221,535.25
222,830.99
223,605.57
224,475.54
225,396.69
226,426.32
227,466.98
228,653.57
229,911.98
230,604.0
231,418.37
232,608.49
233,526.11
234,502.71
235,581.46
236,771.67
237,528.16
238,478.83
239,440.89
240,484.59000000000003
241,670.08
242,820.11
243,769.13
244,634.98
245,657.05
246,898.66
247,184.86
248,404.81
249,560.78
250,529.05
251,518.69
252,520.66
253,473.16
254,575.68
255,603.3
256,884.44
257,923.67
258,776.16
259,624.57
260,668.26
261,716.01
262,543.29
263,776.52
264,884.78
265,357.15
266,649.52
267,527.63
268,454.12
269,513.93
270,551.74
271,750.23
272,583.88
273,552.68
274,455.23
275,711.13
276,1047.46
277,532.9
278,1.98
279,600.89
280,694.86
281,397.56
282,532.39
283,722.51
284,749.35
285,612.49
286,696.85
287,622.9
288,558.17
289,558.36
290,627.54
291,638.04
292,1025.43
293,691.97
294,456.96
295,661.11
296,633.21
297,578.75
298,854.48
299,750.3
300,739.29
301,595.18
302,442.81
303,446.49
304,562.7
305,880.5
306,861.13
307,660.53
308,547.2
309,483.44
310,461.93
311,428.25
312,752.5600000000001
313,827.55
314,636.5600000000001
315,594.35
316,456.78000000000003
317,713.5600000000001
318,593.72
319,1016.01
320,748.8
321,747.08
322,667.87
323,648.22
324,643.22
325,797.52
326,828.16
327,1275.15
328,679.8
329,424.31
330,640.08
331,617.77
332,581.63
333,772.22
334,675.39
335,699.54
336,605.97
337,638.98
338,429.42
339,580.24
340,894.47
341,883.7
342,607.35
343,593.64
344,733.14
345,757.82
346,665.82
347,826.3000000000001
348,933.47
349,779.16
350,501.07
351,587.97
352,479.07
353,643.14
354,747.38
355,1046.75
356,566.12
357,596.61
358,629.92
359,473.05
360,613.65
361,691.89
362,775.86
363,788.15
364,438.57
365,483.05
366,512.26
367,643.33
368,834.66
369,827.86
370,613.67
371,617.84
